linha,worker_id,wallet,tx_hash,block,gas_used,meta_co2,diff,e1_value,latency_ms,tx_latency_ms,error
20,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x6750115654d1e34edb229fbc45a02419d63361a542e5a209e7ffd40f992f5035,23814,32097,43079,21539,0.001183,30657.60,30161.00,
21,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x9748d9aab652f084803acc6c45994d22e187283882763769f6ded1c596f1ec62,23815,32097,43079,21539,0.001183,29688.47,29166.36,
21,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x8f1602ab5f0aa09ed26b013827b74ea4ab05230528918fe57e94f48cbe3a7ab4,23815,32097,43079,21539,0.001183,29663.82,29165.31,
22,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x8ad97cb87bd83a763c9f29fd62d5c1346f3c29ccda49b12d66a82266bea17038,23816,32097,49450,24725,0.001359,29698.37,29184.19,
22,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x676ba512f55d144caf9039768628e8c98a51aa1d50fd38a6b7cd1e6e9c4e8904,23816,32097,49450,24725,0.001359,30661.80,30164.98,
23,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xbb5aeb452224bc9b4491e5ee1266a94286935ca548657ef0f72abc28a052f79f,23817,32097,49450,24725,0.001359,29680.61,29161.03,
23,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x9c0fee16aafb43283d411058f6b39d357711228e74d511ab649b2f354d19ee41,23817,32097,49450,24725,0.001359,30678.88,30176.91,
24,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x29a96f990078892cf7ede9ecd3a5b7c6ff6fca4db4528e6349aff3bfbe25e861,23818,32097,49450,24725,0.001359,29663.42,29157.52,
24,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x8b3eee6123c3ef03855709ad252c81f2530752422f3050e49b1c79aece426274,23818,32097,49450,24725,0.001359,29673.34,29163.71,
25,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x400107a14c5585ce06192297d0067e50fef9a2612241c14d29febbac990500ab,23819,32097,53008,26504,0.001456,29683.18,29189.77,
25,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x14de2a12ce16fedc92a5199c693b940eb861fd9a1990a746f482e306d32ff4f8,23819,32097,53008,26504,0.001456,30635.50,30159.76,
26,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x4f9e1c00f28e953e260cab70938936520d06778b3de09f91adc9ba56c0368024,23820,32097,53008,26504,0.001456,29667.78,29166.84,
26,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x38dc935e65929630232b2e4b2307a343d16d1576cd59476055d5cd1e7d44c062,23820,32097,53008,26504,0.001456,30689.24,30164.29,
27,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xb4c41cd8a257ce2c50d244cfd692b7b068c56986c4263730a3753aff167ba08e,23821,32097,55492,27746,0.001525,29649.03,29159.88,
27,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x731f352fabddd0e817b911dad9f13c2616412db74f2f84c612654f68f5454606,23821,32097,55492,27746,0.001525,29651.29,29160.48,
28,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xebcb2ad71c57b17d0142049e730e4800efe7397756d963b4094c879b0c8ac4c8,23822,32097,55492,27746,0.001525,29651.89,29163.75,
28,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x06487e09d53501ddd12152a29675ced17a59cb51435c2ef3ef1bbddca20a68d5,23822,32097,55492,27746,0.001525,30650.81,30160.72,
29,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xae99b5358db6e49cca2add77de1241e40ecb10a3223d2c1ef57fe86706bb4ab6,23823,32097,63353,31676,0.001741,29656.99,29159.93,
29,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x68d68a639ceb66d0927cea28257ca4c0e97f5515d6bc74730923b0b49bbf0b35,23823,32097,63353,31676,0.001741,30678.08,30167.95,
30,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xff6112001d7ab7efec7279ff5a02d3ebefd890980450aa8d30d2ab3d55cc4388,23824,32097,63353,31676,0.001741,29667.76,29160.88,
30,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xe2d677b32e0ee939d9e058af92baa2b8ec464359867fc6a59bf4ad384e050633,23824,32097,63353,31676,0.001741,29712.29,29178.71,
31,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xea98234e5910bd0169ac5965e85c5b4dfa31820be10a73787ebee8cd43f4ed35,23825,32097,63353,31676,0.001741,29680.67,29164.61,
31,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x2b5aa43387981f60a091f0ca3114c69216618f7cfac61e207ba2477c15cccfe5,23825,32097,63353,31676,0.001741,30650.54,30156.68,
32,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xfb4788f0a3c39343fc6cc0e9a2acd79997d97cd97e4d56d73ea013c3314f982f,23826,32097,63353,31676,0.001741,29975.33,29170.27,
32,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x5f821320cbfa3a578c00a5710f6e4950700cc62960d8ae7354b89e994ef637a3,23826,32097,63353,31676,0.001741,30692.36,30196.25,
33,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x44cee3ce19e3867d62b8998e5fdab8babeb1462dd79eb514fd6fbe954b116228,23827,32097,63353,31676,0.001741,29678.84,29165.41,
33,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x3210463e39fdcd706f2b52c6c26dbcb2ca633a7eadbad25f1544c8765f35ca68,23827,32097,63353,31676,0.001741,29695.18,29167.88,
34,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x625842c271f12c3b307e6ecb69aaa2c2253a83ffda9dd3bcbf5d707bccebef85,23828,32097,80733,40366,0.002218,29654.76,29158.69,
34,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xc99e12512259d12ae1646b949a9f5f6fb1026105a03ad04af1609eb8ed43dc6b,23828,32097,80733,40366,0.002218,29663.15,29164.54,
35,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x7908854fc4286529b10288567443f11fbee7429eec5171d416045f800455273c,23829,32097,80733,40366,0.002218,30657.38,30163.54,
35,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xe7950bb617c478ea7b6c7b16d41b9074db2713cc9f7359b8cd81aed20baf7c6c,23829,32097,80733,40366,0.002218,30658.07,30166.72,
36,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x78070d5ec0fc5cb38ea43e69b366b83429bc57c3d6d89239eb4379e32baed086,23830,32097,80733,40366,0.002218,29717.10,29159.19,
36,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x1c835be0f4e94a81a293e8c9abde0416498181d6e5107431ae2385817f2c26aa,23830,32097,80733,40366,0.002218,29675.81,29161.79,
37,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xdb35b86c04ed7e2e4758b9ef156d6bd21b49e29123f6631a2a6a45cef30839fa,23831,32097,80733,40366,0.002218,29648.37,29162.78,
37,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x9b2032782b911b4bd66d8495b186f66414fa980f43b51dd04919b8b08058d785,23831,32097,80733,40366,0.002218,29661.40,29165.69,
38,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xd50bf60dbea03d064227ee1d387f3885089a6d6851f815bc200c0e25d5d4b3ff,23832,32097,80733,40366,0.002218,30651.28,30163.06,
38,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x0a77d863c8a26f0fb079207d730fe4f3ca6acb1a4841345d6c04027f1ec7f630,23832,32097,80733,40366,0.002218,30713.84,30179.25,
39,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xbb4c9204c701d617acc24f75156c29e954bd3241e6ed3eb926828715c86fb96c,23833,32097,80733,40366,0.002218,29664.69,29160.16,
39,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xbc53284987d1c34973b45a35b92ceb73152bfdfa1e36031eacf957f0881a9775,23833,32097,80733,40366,0.002218,29674.58,29162.47,
40,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x9222f28e66efc283232fe48b2065fe78e6e6523cd612afc0fa1b10aa5dd71b83,23834,32097,80733,40366,0.002218,29656.60,29159.54,
40,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x6be4776a6add188b51b90e5720a85837590e329906d36de234ba864ac1427c89,23834,32097,80733,40366,0.002218,29659.52,29161.37,
41,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x12a57996e0d2b97c48d459cf9345c8a91b4964c332e1357e469c60e59524524f,23835,32097,80733,40366,0.002218,30637.83,30160.27,
41,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x4ebc700f2984097d6bcb56563ad667b8ffccaeba77ef19216b6ff50bf1f33aa3,23835,32097,80733,40366,0.002218,30653.19,30164.02,
42,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x430b41c8495aee1040aa63b1e3412a1476e90a3d6cbf0aad954af1a2b599c992,23836,32097,80733,40366,0.002218,29639.80,29158.02,
42,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x8e618d5951ff75999227151cc9f1a5762a28957d80c7a8963f04bad7e44abe31,23836,32097,80733,40366,0.002218,29649.81,29163.97,
43,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xed0216b0d9ce83b875567926464505bc5a63b0af6cb3d759eff0fe355424b463,23837,32097,80733,40366,0.002218,29633.37,29159.86,
43,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xbc793b52660b67273136f351b6e227adfc53017861f91444843b108636fdfa4b,23837,32097,80733,40366,0.002218,29654.69,29163.23,
44,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xf9ced32da65891f7f67adf8a49d9dd33b9c3b4df319a44feca369c10a6884ab7,23838,32097,80733,40366,0.002218,30640.94,30158.39,
44,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x3a3481663d4340c2eac3c6b6810a357e3f481f21ebd1f0af150850d7f27f941b,23838,32097,80733,40366,0.002218,30657.89,30161.97,
45,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x6436e3cf3fd1301682d7be84d1802f27e6a4818b0a7510da7f4bfad5eeb503d5,23839,32097,80733,40366,0.002218,29640.73,29162.88,
45,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xc56de274e512946a38038813a468816d15afdfc93a6593f61428ed65ab93be3f,23839,32097,80733,40366,0.002218,29649.85,29162.59,
46,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xfe27908054c660a9caf021689d0d997ceca1523614769a4dbb4f01db29edd371,23840,32097,84043,42021,0.002309,29655.12,29164.22,
46,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xde22cdc0f8da1bdbc3a96a5a15e4365b80ae8614853bd3838ec00460514fe8fa,23840,32097,84043,42021,0.002309,30638.03,30159.79,
47,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x7c4d8e3ea6f4786e823d2f6ff3ed5fd24d5854d76a5226edbb35b6b5b7a100f2,23841,32097,84043,42021,0.002309,29636.76,29159.03,
47,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x48f1008c0d518f32a760e0445ab0ac27854a7f600fe82ccfd90651e10e5d784f,23841,32097,84043,42021,0.002309,30648.10,30162.69,
48,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x3d7df1a666cfc9595dee5e818a83ae80c9ba45ec72f75e5f925248707b16dd8f,23842,32097,94967,47483,0.002610,29638.06,29159.54,
48,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x556d92f8bd0ab43a5054a3bc66def327a2a31ccff66e99987a22527ba0b73dc9,23842,32097,94967,47483,0.002610,29650.43,29164.03,
49,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x0fc5a3dc9a8b48a98e6f1d3f3896fe5ec98e61666263a9b807b1772d5d14363c,23843,32097,94967,47483,0.002610,29655.20,29162.64,
49,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x35250e5f304f537a3f15ff871d15c437ba0c0fa50051fae441cfb7e58b93ce48,23843,32097,94967,47483,0.002610,30632.05,30157.24,
50,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x50690e0882f3eae3fc75448962b951703c9969a7f4972a4319ae460e7d94aa0b,23844,32097,94967,47483,0.002610,29637.01,29161.62,
50,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x7501013b07f46288e24ea7938f2c975b306b29a8609ccf3636160a09cffb5922,23844,32097,94967,47483,0.002610,30653.12,30168.34,
51,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x16efe89f9edcc3fbd9c6ba5cacc9305b87b85cade648573431f336a912fb9523,23845,32097,94967,47483,0.002610,29666.06,29159.16,
51,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x0b9f863a74fba6643dafb725d47bc81f9484c8088bb70e51cc63b2cc8b3bfc80,23845,32097,94967,47483,0.002610,29673.11,29160.81,
52,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xc74df44f25b09e4edbe9a9c6ddf93e3a72e0ad508e6b4e65d094bfb0e6c74764,23846,32097,94967,47483,0.002610,29643.26,29161.55,
52,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x09733b19669049cd55fd504e1fe6e2a38ca37f64c9a26dc600c6649d5538720b,23846,32097,94967,47483,0.002610,30636.07,30159.03,
53,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x3377dc612c66ad3e84bd16bded7ca5812b5157358e7a4f31de0a1772869af452,23847,32097,94967,47483,0.002610,29636.58,29160.79,
53,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x29fc34a6a2d22b4b4116900ea98a4cdf6bad2812cbba3d5b1f191cae7a12e57a,23847,32097,94967,47483,0.002610,30646.53,30163.74,
54,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xf1e161237c38932ff86686ef6924b84ce7232251815c7bceee45dbb7d80e9094,23848,32097,94967,47483,0.002610,29636.10,29159.75,
54,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x6c49a052b292ca8308756f9bb681a7dff8db1e3bdb392a32bd0ffaca01ed5c98,23848,32097,94967,47483,0.002610,29644.56,29159.98,
55,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xfb2eaa447b019003e1d4b1738d170530107008a5c136f90d360e137d3b27d2fd,23849,32097,96085,48042,0.002640,29642.94,29162.58,
55,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xb34539738e41633602184f2304a44d6de9243b6f376ccaa98c0820b501aa623e,23849,32097,96085,48042,0.002640,30632.49,30156.97,
56,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x8646e0b09ffe1674c236779339e8de2700413bb6b819650fe17521e23a3d1e48,23850,32109,109658,54829,0.003013,29633.34,29159.05,
56,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x510df51b2f82bf2f4d91b0c9daf706db1ac5b3f4273ec01cd2dab8b1d1af2f49,23850,32109,109658,54829,0.003013,30644.69,30159.85,
57,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xea9a0ddb7ce6898a7d735f15cea157b844dcc894bf7dd957ca653151ab821afc,23851,32109,109658,54829,0.003013,29637.34,29161.72,
57,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xf5c4301a1ada8101fcc5a88a3bd93c95b861ffbb8e5beebb7606eda42036a6e4,23851,32109,109658,54829,0.003013,29662.03,29162.84,
58,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x1ff653fb9c09ee84670473e6fa393f4692ab3a10b8cbaab6d19f19198c584fa1,23852,32109,109658,54829,0.003013,30635.99,30158.81,
58,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x083862fc0f631cc0c89c9d64656bcd8a985ff336e166ce3fa2912b0d40e9c14e,23852,32109,109658,54829,0.003013,30647.88,30162.47,
59,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xb44ba25879eda80c60a787d79b11980e0c37461ef29bddd739dd66876f5e4591,23853,32109,109658,54829,0.003013,29638.98,29163.17,
59,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x3d2a7530815c6631dc69aaa2f132074873d533c1a9e3d3032e58b9aaa6f47df4,23853,32109,109658,54829,0.003013,29644.76,29161.94,
60,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x172f003c67e13d90b97825b8c2ebcda405b60ff11bd308d20275c3ac1a54bb34,23854,32109,109658,54829,0.003013,29644.71,29160.99,
60,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x69a0648335687c06c94f8fbaf07b4de8045ba68f442a9ad23275affeeba6dab3,23854,32109,109658,54829,0.003013,30645.13,30159.46,
61,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x83052abfdaa6ec1c8d90a89872b5aca7a82a180379e623cd4d97f861b2be7bd4,23855,32109,109658,54829,0.003013,29637.53,29161.84,
61,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xbfdf361e105d3c5443067763c696af49dbf95f59f7def846d6757b0d908328a6,23855,32109,109658,54829,0.003013,30643.79,30160.79,
62,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x9d18e1f288fecb99ccf33b760c5d22a96fc85214b955ac7519284f8ca0ba38dc,23856,32109,109658,54829,0.003013,29638.79,29160.97,
62,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x77b6e614dff79d0d026a60d3a1b045986fe6c43931596f6b73670c719a05e3ee,23856,32109,109658,54829,0.003013,29644.44,29161.54,
63,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x02ad9ba88001584c8f82f6a39bef82171ab16298c0a0ed13e78a0ac3fa7f96fb,23857,32109,109658,54829,0.003013,29936.35,29168.18,
63,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x15a51c6d434880d31067052ffd20dad9457d736c7d5b211c374068106164c9a5,23857,32109,109658,54829,0.003013,29975.45,29164.11,
64,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xed32d3d18d8e3cd1d752e9a10e79eee9a3f3984d3b6e5bfa2bb6ef1d971c7b12,23858,32109,118143,59071,0.003247,29656.84,29164.93,
64,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xd20e3e130ccd75b82a6280673bec894be4e95bf27c070db14c9b9de297358765,23858,32109,118143,59071,0.003247,30627.77,30157.32,
65,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xc48bbaea3ac6a585bf89d007934596a8b348cffbde6dd2980c576e4a243f8cd2,23859,32109,118143,59071,0.003247,29627.84,29157.26,
65,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x01667f28ed5b1cbb08b6fb4d3581648dec6badd6689274f267b0437c38cc4822,23859,32109,118143,59071,0.003247,30650.92,30161.49,
66,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xb9279d3712d48497faccab32475210cf9d182329619c33b447771c1b200755c1,23860,32109,118143,59071,0.003247,29624.76,29157.41,
